"ME_NUMERO","ME_CTR","ME_PLACA","ME_D_SAIDA","ME_K_SAIDA","ME_H_SAIDA","ME_T_SAIDA","ME_D_RET","ME_K_RET","ME_H_RET","ME_T_RET","ME_D_PREV","ME_H_PREV","ME_QUANT","ME_TIPOKM","ME_VALUNIT","ME_FRANQ","ME_KMEXCED","ME_HREXCED","ME_BONUS","ME_SEGURO","ME_TAXASER","ME_V_ANTEC","ME_CAUCAO","ME_PROTEC","ME_TAXAENT","ME_VAL_MOT","ME_EXT_MOT","ME_LIMITE","ME_AVARIAS","ME_PERDAT","ME_DM","ME_DP","ME_DPP","ME_LCE","ME_SUBST","ME_HORAS_MIN","ME_RETIRAR","ME_LOJA","ME_MOTOAD","ME_TIPOCTR","ME_DESCONTO","ME_DIAEXCED","ME_FRANQUIA_TER","ME_L_SAIDA","ME_L_PREV","ME_SAIUTMP","ME_CONDUTOR","CONTRATO_ID","DEVOLVIDO_AVARIAS","OBSERVACAO","OPERADOR","CODIGOGRUPO","ME_UPGRADE","ID_SUBSTITUICAO","ME_VALORPREVISTO","LOCACAO_ID","TIPOLOCACAO","QTD_HORAS_EXC","ME_TARIFA","OP_RECEBEU_VEICULO","CUPOM_PROMOCIONAL","STATUS","ME_RESERVA","MOVIMENTO_ID","MEDICAO","QTD_DIAS","ME_SUBSTITUTO","VE_TITULAR","ME_VALOR_AQUISICAO","VALOR_LOCACAO","VALOR_AQUISICAO","FRANQUIA_LOCACAO","LOCALIZACAO_ID","TIPO_DESCONTO","ME_SERVICOADICIONAL","CODIGONOTAFISCAL","SAIDA","RETORNO","PREVISAO","VALOR_REAJUSTADO","INDICE_REAJUSTE","INDICE","KM_RODADO"
381,"00025926001",TUJ5F49,2026-05-29,1,09:30:00,"0  ",,,,,2028-09-29,09:30:00,122,L,500.0,,0.0,0.0,,0.0,0.0,,1000.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,369,N,,,,0.0,,61000.0,,,0.0,,,,C,,,"001",854,,S,,500.0,0.0,,,P,0.0,,2026-05-29 09:30:00.000,,2028-09-29 09:30:00.000,,,,0
382,"00002226001",TUH8G22,2026-05-29,1,09:54:00,"0  ",,,,,2028-09-29,09:54:00,122,L,455.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,5,0.0,AS,0.0,,,0,0,,,370,N,,,,0.0,,55510.0,,,0.0,,,,A,,,"001",854,,S,,455.0,0.0,,,P,0.0,,2026-05-29 09:54:00.000,,2028-09-29 09:54:00.000,,,,0
383,"00002326001",TUO5E02,2026-05-29,1,15:29:00,"0  ",,,,,2028-09-29,15:29:00,122,L,500.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,5,0.0,AS,0.0,,,0,0,,,371,N,,,,0.0,,61000.0,,,0.0,,,,A,,,"001",854,,S,,500.0,0.0,,,P,0.0,,2026-05-29 15:29:00.000,,2028-09-29 15:29:00.000,,,,0
384,"00008926001",TUH8B88,2026-05-29,1,15:53:00,"0  ",,,,,2026-06-05,15:53:00,1,L,0.0,,0.0,0.0,,0.0,0.0,,1000.0,,0.0,,,,"","",,,,,,,N,4,0.0,AS,0.0,,,0,0,,,372,N,,,,0.0,,0.0,,,0.0,,,,C,,,"001",7,,S,,500.0,0.0,,,P,0.0,,2026-05-29 15:53:00.000,,2026-06-05 15:53:00.000,,,,0
385,"00008926001",TUH8B88,2026-05-29,1,16:23:00,"0  ",,,,,2028-09-29,16:23:00,122,L,500.0,,0.0,0.0,,0.0,0.0,,1000.0,,0.0,,,,"","",,,,,,,N,4,0.0,AS,0.0,,,0,0,,,372,N,,,,0.0,,61000.0,,,0.0,,,,A,,,"001",854,,S,,500.0,0.0,,, ,0.0,,2026-05-29 16:23:00.000,,2028-09-29 16:23:00.000,,,,0
386,"00002426001",TUN5C88,2026-05-29,1,16:55:00,"0  ",,,,,2028-09-29,16:55:00,122,L,455.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,5,0.0,AS,0.0,,,0,0,,,373,N,,,,0.0,,55510.0,,,0.0,,,,A,,,"001",854,,S,,455.0,0.0,,,P,0.0,,2026-05-29 16:55:00.000,,2028-09-29 16:55:00.000,,,,0
387,"00026026001",TUJ5F49,2026-05-30,1,10:00:00,"0  ",,,,,2028-09-30,10:00:00,122,L,500.0,,0.0,0.0,,0.0,0.0,,1000.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,374,N,,,,0.0,,61000.0,,,0.0,,,,A,,,"001",854,,S,,500.0,0.0,,,P,0.0,,2026-05-30 10:00:00.000,,2028-09-30 10:00:00.000,,,,0
388,"00026126001",TUK4E88,2026-06-01,1,09:33:00,"0  ",,,,,2028-10-01,09:33:00,121,L,500.0,,0.0,0.0,,0.0,0.0,,1000.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,375,N,,,,0.0,,60928.58,,,0.0,,,,A,,,"001",853,,S,,500.0,0.0,,,P,0.0,,2026-06-01 09:33:00.000,,2028-10-01 09:33:00.000,,,,0
389,"00009026001",TUH5A71,2026-06-01,5791,13:02:00,"0  ",,,,,2028-10-01,13:02:00,121,L,455.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,4,0.0,AS,0.0,,,0,0,,,376,N,,,,0.0,,55445.0,,,0.0,,,,A,,,"001",853,,S,,455.0,0.0,,,P,0.0,,2026-06-01 13:02:00.000,,2028-10-01 13:02:00.000,,,,0
390,"00009126001",TUN4I91,2026-06-01,1,15:24:00,"0  ",,,,,2028-10-01,15:24:00,121,L,455.0,,0.0,0.0,,0.0,0.0,,1000.0,,0.0,,,,"","",,,,,,,N,4,0.0,AS,0.0,,,0,0,,,377,N,,,,0.0,,55445.0,,,0.0,,,,A,,,"001",853,,S,,455.0,0.0,,,P,0.0,,2026-06-01 15:24:00.000,,2028-10-01 15:24:00.000,,,,0
391,"00009226001",TUK5A24,2026-06-02,1,09:33:00,"0  ",2026-06-05,202,14:13:00,"0  ",2028-10-02,09:33:00,121,L,500.0,,0.0,0.0,,0.0,0.0,,1000.0,,0.0,,,,"","",,,,,,,N,4,0.0,AS,0.0,,,0,0,,,378,N,,,,0.0,,60928.58,,,0.0,,,,E,,,"001",3,,S,,500.0,0.0,,,P,0.0,,2026-06-02 09:33:00.000,2026-06-05 14:13:00.000,2028-10-02 09:33:00.000,,,,201
392,"00026226001",TTO6D20,2026-06-02,14201,10:52:00,"0  ",,,,,2028-10-02,10:52:00,121,L,420.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,379,N,,,,0.0,,51180.0,,,0.0,,,,A,,,"001",853,,S,,420.0,0.0,,,P,0.0,,2026-06-02 10:52:00.000,,2028-10-02 10:52:00.000,,,,0
393,"00002526001",TUN5C91,2026-06-02,132,12:38:00,"0  ",,,,,2028-10-02,12:38:00,121,L,455.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,5,0.0,AS,0.0,,,0,0,,,380,N,,,,0.0,,55445.0,,,0.0,,,,A,,,"001",853,,S,,455.0,0.0,,, ,0.0,,2026-06-02 12:38:00.000,,2028-10-02 12:38:00.000,,,,0
394,"00002626001",TUJ6E67,2026-06-02,1,13:29:00,"0  ",,,,,2028-10-02,13:29:00,121,L,455.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,5,0.0,AS,0.0,,,0,0,,,381,N,,,,0.0,,55445.0,,,0.0,,,,A,,,"001",853,,S,,455.0,0.0,,,P,0.0,,2026-06-02 13:29:00.000,,2028-10-02 13:29:00.000,,,,0
395,"00026326001",TTO4I26,2026-06-02,38755,16:31:00,"0  ",2026-06-23,42523,11:23:00,"0  ",2028-10-02,16:31:00,121,L,400.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,382,N,,,,0.0,,48742.84,,,0.0,,,,E,,,"001",21,,S,,400.0,0.0,,,P,0.0,,2026-06-02 16:31:00.000,2026-06-23 11:23:00.000,2028-10-02 16:31:00.000,,,,3768
396,"00026426001",TUN4D48,2026-06-03,1,08:52:00,"0  ",,,,,2028-10-03,08:52:00,121,L,500.0,,0.0,0.0,,0.0,0.0,,1000.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,383,N,,,,0.0,,60928.58,,,0.0,,,,A,,,"001",853,,S,,500.0,0.0,,,P,0.0,,2026-06-03 08:52:00.000,,2028-10-03 08:52:00.000,,,,0
397,"00026526001",TUP3H82,2026-06-05,4208,09:24:00,"0  ",,,,,2028-10-05,09:24:00,121,L,500.0,,0.0,0.0,,0.0,0.0,,1000.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,384,N,,,,0.0,,60928.58,,,0.0,,,,A,,,"001",853,,S,,500.0,0.0,,,P,0.0,,2026-06-05 09:24:00.000,,2028-10-05 09:24:00.000,,,,0
398,"00002726001",TUN5C90,2026-06-05,1,10:50:00,"0  ",,,,,2028-10-06,10:50:00,122,L,500.0,,0.0,0.0,,0.0,0.0,,1000.0,,0.0,,,,"","",,,,,,,N,5,0.0,AS,0.0,,,0,0,,,385,N,,,,0.0,,61000.0,,,0.0,,,,A,,,"001",854,,S,,500.0,0.0,,,P,0.0,,2026-06-05 10:50:00.000,,2028-10-06 10:50:00.000,,,,0
399,"00026626001",TUK4E77,2026-06-05,1,14:29:00,"0  ",,,,,2028-10-05,14:29:00,121,L,500.0,,0.0,0.0,,0.0,0.0,,1000.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,386,N,,,,0.0,,60928.58,,,0.0,,,,A,,,"001",853,,S,,500.0,0.0,,,P,0.0,,2026-06-05 14:29:00.000,,2028-10-05 14:29:00.000,,,,0
400,"00026726001",TUM3D27,2026-06-05,11017,15:41:00,"0  ",,,,,2028-10-05,15:41:00,121,L,420.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,387,N,,,,0.0,,51180.0,,,0.0,,,,A,,,"001",853,,S,,420.0,0.0,,,P,0.0,,2026-06-05 15:41:00.000,,2028-10-05 15:41:00.000,,,,0
401,"00026826001",TTI5G99,2026-06-05,53430,16:17:00,"0  ",2026-06-18,54576,12:20:00,"0  ",2028-10-05,16:17:00,121,L,380.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,388,N,,,,0.0,,46305.74,,,0.0,,,,E,,,"001",13,,S,,380.0,0.0,,,P,0.0,,2026-06-05 16:17:00.000,2026-06-18 12:20:00.000,2028-10-05 16:17:00.000,,,,1146
402,"00009326001",TUK5A24,2026-06-05,202,16:39:00,"0  ",,,,,2028-10-05,16:39:00,121,L,455.0,,0.0,0.0,,0.0,0.0,,1000.0,,0.0,,,,"","",,,,,,,N,4,0.0,AS,0.0,,,0,0,,,389,N,,,,0.0,,55445.0,,,0.0,,,,C,,,"001",853,,S,,455.0,0.0,,,P,0.0,,2026-06-05 16:39:00.000,,2028-10-05 16:39:00.000,,,,0
403,"00026926001",TUN4D36,2026-06-05,1,16:59:00,"0  ",2026-06-25,3936,10:50:00,"0  ",2028-10-05,16:59:00,121,L,500.0,,0.0,0.0,,0.0,0.0,,1000.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,390,N,,,,0.0,,60928.58,,,0.0,,,,E,,,"001",20,,S,,500.0,0.0,,,P,0.0,,2026-06-05 16:59:00.000,2026-06-25 10:50:00.000,2028-10-05 16:59:00.000,,,,3935
404,"00002826001",TUJ6E71,2026-06-05,1,17:46:00,"0  ",,,,,2028-10-06,17:46:00,122,L,455.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,"","",,,,,,,N,5,0.0,AS,0.0,,,0,0,,,391,N,,,,0.0,,55510.0,,,0.0,,,,C,,,"001",854,,S,,455.0,0.0,,,P,0.0,,2026-06-05 17:46:00.000,,2028-10-06 17:46:00.000,,,,0
405,"00002926001",TUJ6E71,2026-06-05,1,18:02:00,"0  ",,,,,2028-09-29,18:02:00,121,L,455.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,"","",,,,,,,N,5,0.0,AS,0.0,,,0,0,,,392,N,,,,0.0,,55055.0,,,0.0,,,,A,,,"001",847,,S,,455.0,0.0,,,P,0.0,,2026-06-05 18:02:00.000,,2028-09-29 18:02:00.000,,,,0
406,"00009426001",TUO3A75,2026-06-08,17613,13:00:00,"0  ",,,,,2028-10-08,13:00:00,121,L,455.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,4,0.0,AS,0.0,,,0,0,,,393,N,,,,0.0,,55445.0,,,0.0,,,,A,,,"001",853,,S,,455.0,0.0,,,P,0.0,,2026-06-08 13:00:00.000,,2028-10-08 13:00:00.000,,,,0
407,"00027026001",TUV0F35,2026-06-08,100242,13:01:00,"0  ",,,,,2028-10-08,13:01:00,121,L,380.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,394,N,,,,0.0,,46305.74,,,0.0,,,,A,,,"001",853,,S,,380.0,0.0,,,P,0.0,,2026-06-08 13:01:00.000,,2028-10-08 13:01:00.000,,,,0
408,"00027126001",TUH6F09,2026-06-08,1,14:03:00,"0  ",,,,,2028-10-08,14:03:00,121,L,500.0,,0.0,0.0,,0.0,0.0,,1000.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,395,N,,,,0.0,,60928.58,,,0.0,,,,A,,,"001",853,,S,,500.0,0.0,,,P,0.0,,2026-06-08 14:03:00.000,,2028-10-08 14:03:00.000,,,,0
409,"00027226001",TUE7C50,2026-06-08,3870,16:49:00,"0  ",,,,,2028-10-08,16:49:00,121,L,500.0,,0.0,0.0,,0.0,0.0,,1000.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,396,N,,,,0.0,,60928.58,,,0.0,,,,A,,,"001",853,,S,,500.0,0.0,,,P,0.0,,2026-06-08 16:49:00.000,,2028-10-08 16:49:00.000,,,,0
410,"00009526001",TUC9B54,2026-06-09,1,13:17:00,"0  ",,,,,2028-10-03,13:17:00,121,L,455.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,4,0.0,AS,0.0,,,0,0,,,397,N,,,,0.0,,55055.0,,,0.0,,,,A,,,"001",847,,S,,455.0,0.0,,,P,0.0,,2026-06-09 13:17:00.000,,2028-10-03 13:17:00.000,,,,0
411,"00009626001",TUL6G35,2026-06-09,1,15:50:00,"0  ",,,,,2028-10-03,15:50:00,121,L,455.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,4,0.0,AS,0.0,,,0,0,,,398,N,,,,0.0,,55055.0,,,0.0,,,,A,,,"001",847,,S,,455.0,0.0,,,P,0.0,,2026-06-09 15:50:00.000,,2028-10-03 15:50:00.000,,,,0
412,"00009726001",TUK5A24,2026-06-10,202,10:24:00,"0  ",2026-07-07,2169,14:08:00,"0  ",2028-10-10,10:24:00,121,L,500.0,,0.0,0.0,,0.0,0.0,,100.0,,0.0,,,,"","",,,,,,,N,4,0.0,AS,0.0,,,0,0,,,399,N,,,,0.0,,60928.58,,,0.0,,,,E,,,"001",27,,S,,500.0,0.0,,,P,0.0,,2026-06-10 10:24:00.000,2026-07-07 14:08:00.000,2028-10-10 10:24:00.000,,,,1967
413,"00003026001",TUO5E03,2026-06-10,1,11:45:00,"0  ",,,,,2028-10-10,11:45:00,121,L,500.0,,0.0,0.0,,0.0,0.0,,1000.0,,0.0,,,,"","",,,,,,,N,5,0.0,AS,0.0,,,0,0,,,400,N,,,,0.0,,60928.58,,,0.0,,,,A,,,"001",853,,S,,500.0,0.0,,,P,0.0,,2026-06-10 11:45:00.000,,2028-10-10 11:45:00.000,,,,0
414,"00003126001",TUO5E05,2026-06-10,1,16:37:00,"0  ",,,,,2028-10-11,16:37:00,122,L,500.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,,,"","",,,,,,,N,5,0.0,AS,0.0,,,0,0,,,401,N,,,,0.0,,61000.0,,,0.0,,,,A,,,"001",854,,S,,500.0,0.0,,,P,0.0,,2026-06-10 16:37:00.000,,2028-10-11 16:37:00.000,,,,0
415,"00009826001",TUO6H79,2026-06-11,1,16:23:00,"0  ",,,,,2028-10-11,16:23:00,121,L,455.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,4,0.0,AS,0.0,,,0,0,,,402,N,,,,0.0,,55445.0,,,0.0,,,,A,,,"001",853,,S,,455.0,0.0,,,P,0.0,,2026-06-11 16:23:00.000,,2028-10-11 16:23:00.000,,,,0
416,"00027326001",TTR6G26,2026-06-15,42918,15:46:00,"0  ",,,,,2028-10-15,15:46:00,121,L,400.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,403,N,,,,0.0,,48742.84,,,0.0,,,,A,,,"001",853,,S,,400.0,0.0,,,P,0.0,,2026-06-15 15:46:00.000,,2028-10-15 15:46:00.000,,,,0
417,"00009926001",TUB9F42,2026-06-16,4889,13:51:00,"0  ",,,,,2028-10-10,13:51:00,121,L,455.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,4,0.0,AS,0.0,,,0,0,,,404,N,,,,0.0,,55055.0,,,0.0,,,,A,,,"001",847,,S,,455.0,0.0,,,P,0.0,,2026-06-16 13:51:00.000,,2028-10-10 13:51:00.000,,,,0
418,"00010026001",TUE9D38,2026-06-16,966,14:06:00,"0  ",,,,,2028-10-16,14:06:00,121,L,500.0,,0.0,0.0,,0.0,0.0,,1000.0,,0.0,,,,"","",,,,,,,N,4,0.0,AS,0.0,,,0,0,,,405,N,,,,0.0,,60928.58,,,0.0,,,,A,,,"001",853,,S,,500.0,0.0,,,P,0.0,,2026-06-16 14:06:00.000,,2028-10-16 14:06:00.000,,,,0
419,"00027426001",TUP5D00,2026-06-17,1,14:28:00,"0  ",,,,,2028-10-17,14:28:00,121,L,500.0,,0.0,0.0,,0.0,0.0,,1000.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,406,N,,,,0.0,,60928.58,,,0.0,,,,A,,,"001",853,,S,,500.0,0.0,,,P,0.0,,2026-06-17 14:28:00.000,,2028-10-17 14:28:00.000,,,,0
420,"00027526001",TUK7H42,2026-06-17,1,15:09:00,"0  ",2026-07-06,1094,16:30:00,"0  ",2028-10-17,15:09:00,121,L,500.0,,0.0,0.0,,0.0,0.0,,1000.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,407,N,,,,0.0,,60928.58,,,0.0,,,,E,,,"001",19,,S,,500.0,0.0,,,P,0.0,,2026-06-17 15:09:00.000,2026-07-06 16:30:00.000,2028-10-17 15:09:00.000,,,,1093
421,"00027626001",TUK7H41,2026-06-17,1,15:57:00,"0  ",,,,,2028-10-17,15:57:00,121,L,500.0,,0.0,0.0,,0.0,0.0,,1000.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,408,N,,,,0.0,,60928.58,,,0.0,,,,A,,,"001",853,,S,,500.0,0.0,,,P,0.0,,2026-06-17 15:57:00.000,,2028-10-17 15:57:00.000,,,,0
422,"00027726001",TUQ3A48,2026-06-18,5873,16:09:00,"0  ",,,,,2028-10-18,16:09:00,121,L,455.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,409,N,,,,0.0,,55445.0,,,0.0,,,,A,,,"001",853,,S,,455.0,0.0,,,P,0.0,,2026-06-18 16:09:00.000,,2028-10-18 16:09:00.000,,,,0
423,"00010126001",TUK7H44,2026-06-19,1,11:08:00,"0  ",,,,,2028-10-19,11:08:00,121,L,455.0,,0.0,0.0,,0.0,0.0,,1000.0,,0.0,,,,"","",,,,,,,N,4,0.0,AS,0.0,,,0,0,,,410,N,,,,0.0,,55445.0,,,0.0,,,,A,,,"001",853,,S,,455.0,0.0,,,P,0.0,,2026-06-19 11:08:00.000,,2028-10-19 11:08:00.000,,,,0
424,"00027826001",TUM8A32,2026-06-19,1,12:56:00,"0  ",,,,,2028-10-19,12:56:00,121,L,500.0,,0.0,0.0,,0.0,0.0,,1000.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,411,N,,,,0.0,,60928.58,,,0.0,,,,A,,,"001",853,,S,,500.0,0.0,,,P,0.0,,2026-06-19 12:56:00.000,,2028-10-19 12:56:00.000,,,,0
425,"00010226001",TUO7I11,2026-06-19,1,16:29:00,"0  ",2026-07-13,974,12:53:00,"0  ",2028-10-19,16:29:00,121,L,500.0,,0.0,0.0,,0.0,0.0,,1000.0,,0.0,,,,"","",,,,,,,N,4,0.0,AS,0.0,,,0,0,,,412,N,,,,0.0,,60928.58,,,0.0,,,,E,,,"001",24,,S,,0.0,500.0,,,P,0.0,,2026-06-19 16:29:00.000,2026-07-13 12:53:00.000,2028-10-19 16:29:00.000,,,,973
426,"00010326001",TUL6G31,2026-06-19,1,16:41:00,"0  ",,,,,2028-10-19,16:41:00,121,L,455.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,4,0.0,AS,0.0,,,0,0,,,413,N,,,,0.0,,55445.0,,,0.0,,,,C,,,"001",853,,S,,455.0,0.0,,,P,0.0,,2026-06-19 16:41:00.000,,2028-10-19 16:41:00.000,,,,0
427,"00010426001",TUL6G31,2026-06-22,1,12:58:00,"0  ",,,,,2028-10-22,12:58:00,121,L,455.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,4,0.0,AS,0.0,,,0,0,,,414,N,,,,0.0,,55445.0,,,0.0,,,,A,,,"001",853,,S,,0.0,455.0,,,P,0.0,,2026-06-22 12:58:00.000,,2028-10-22 12:58:00.000,,,,0
428,"00010526001",TUK6H12,2026-06-22,1,13:43:00,"0  ",,,,,2028-10-22,13:43:00,121,L,455.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,4,0.0,AS,0.0,,,0,0,,,415,N,,,,0.0,,55445.0,,,0.0,,,,A,,,"001",853,,S,,0.0,455.0,,,P,0.0,,2026-06-22 13:43:00.000,,2028-10-22 13:43:00.000,,,,0
429,"00010626001",TUN7H24,2026-06-22,1,16:37:00,"0  ",,,,,2028-10-22,16:37:00,121,L,500.0,,0.0,0.0,,0.0,0.0,,1000.0,,0.0,,,,"","",,,,,,,N,4,0.0,AS,0.0,,,0,0,,,416,N,,,,0.0,,60928.58,,,0.0,,,,A,,,"001",853,,S,,500.0,0.0,,,P,0.0,,2026-06-22 16:37:00.000,,2028-10-22 16:37:00.000,,,,0
430,"00027926001",TUM8A33,2026-06-24,1,13:47:00,"0  ",,,,,2028-10-24,13:47:00,121,L,500.0,,0.0,0.0,,0.0,0.0,,1000.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,417,N,,,,0.0,,60928.58,,,0.0,,,,A,,,"001",853,,S,,500.0,0.0,,,P,0.0,,2026-06-24 13:47:00.000,,2028-10-24 13:47:00.000,,,,0
431,"00010726001",TUK6H11,2026-06-24,1,15:08:00,"0  ",,,,,2028-10-24,23:59:00,121,L,455.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,4,0.0,AS,0.0,,,0,0,,,418,N,,,,0.0,,55445.0,,,0.0,,,,A,,,"001",853,,S,,0.0,455.0,,,P,0.0,,2026-06-24 15:08:00.000,,2028-10-24 23:59:00.000,,,,0
432,"00010826001",TUJ8I15,2026-06-25,1,15:54:00,"0  ",,,,,2028-10-25,15:54:00,121,L,500.0,,0.0,0.0,,0.0,0.0,,1000.0,,0.0,,,,"","",,,,,,,N,4,0.0,AS,0.0,,,0,0,,,419,N,,,,0.0,,60928.58,,,0.0,,,,A,,,"001",853,,S,,0.0,500.0,,,P,0.0,,2026-06-25 15:54:00.000,,2028-10-25 15:54:00.000,,,,0
433,"00010926001",TUI8E39,2026-06-26,1,09:18:00,"0  ",,,,,2028-10-26,09:18:00,121,L,455.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,4,0.0,AS,0.0,,,0,0,,,420,N,,,,0.0,,55445.0,,,0.0,,,,A,,,"001",853,,S,,455.0,0.0,,,P,0.0,,2026-06-26 09:18:00.000,,2028-10-26 09:18:00.000,,,,0
434,"00028026001",TTL2J87,2026-06-26,55479,12:59:00,"0  ",,,,,2028-10-26,12:59:00,121,L,380.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,421,N,,,,0.0,,46305.74,,,0.0,,,,A,,,"001",853,,S,,380.0,0.0,,,P,0.0,,2026-06-26 12:59:00.000,,2028-10-26 12:59:00.000,,,,0
435,"00028126001",TUP6B54,2026-06-26,1,15:42:00,"0  ",,,,,2028-10-26,15:42:00,121,L,500.0,,0.0,0.0,,0.0,0.0,,1000.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,422,N,,,,0.0,,60928.58,,,0.0,,,,C,,,"001",853,,S,,500.0,0.0,,,P,0.0,,2026-06-26 15:42:00.000,,2028-10-26 15:42:00.000,,,,0
436,"00028126001",TUL8F11,2026-06-26,1,15:59:00,"0  ",,,,,2028-10-26,15:59:00,121,L,500.0,,0.0,0.0,,0.0,0.0,,1000.0,,0.0,,,,"","",,,,,,,N,1,0.0,AS,0.0,,,0,0,,,422,N,,,,0.0,,60928.58,,,0.0,,,,A,,,"001",853,,S,,500.0,0.0,,,P,0.0,,2026-06-26 15:59:00.000,,2028-10-26 15:59:00.000,,,,0
437,"00011026001",TUH9J80,2026-06-29,1,09:23:00,"0  ",,,,,2028-10-29,09:23:00,121,L,455.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,4,0.0,AS,0.0,,,0,0,,,423,N,,,,0.0,,55445.0,,,0.0,,,,A,,,"001",853,,S,,0.0,455.0,,,P,0.0,,2026-06-29 09:23:00.000,,2028-10-29 09:23:00.000,,,,0
438,"00011126001",TUJ9F82,2026-06-30,1,09:29:00,"0  ",,,,,2028-10-30,09:29:00,121,L,500.0,,0.0,0.0,,0.0,0.0,,1000.0,,0.0,,,,"","",,,,,,,N,4,0.0,AS,0.0,,,0,0,,,424,N,,,,0.0,,60928.58,,,0.0,,,,A,,,"001",853,,S,,500.0,0.0,,,P,0.0,,2026-06-30 09:29:00.000,,2028-10-30 09:29:00.000,,,,0
439,"00011226001",TUJ7H69,2026-06-30,1,09:50:00,"0  ",,,,,2028-10-30,09:50:00,121,L,455.0,,0.0,0.0,,0.0,0.0,,600.0,,0.0,,,,"","",,,,,,,N,4,0.0,AS,0.0,,,0,0,,,425,N,,,,0.0,,55445.0,,,0.0,,,,A,,,"001",853,,S,,455.0,0.0,,,P,0.0,,2026-06-30 09:50:00.000,,2028-10-30 09:50:00.000,,,,0
